id,title,brand,size,refresh_rate,resolution,panel_type,is_curved,is_gaming,is_frameless,price_raw,price,condition,location,slug,link,shop_name,is_member,timestamp
6a870c427b7dfc39913de726,Monitor,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 5,300",5300,Used,Matara,monitor-for-sale-matara-40,https://ikman.lk/en/ad/monitor-for-sale-matara-40,,False,12 days
6a870ab9bbd657a2c09db922,"24"" IPS MONITOR FRAMELESS|HDMI (1980 x 1080P) FHD",Other,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,150",21150,Used,Gampaha,24-ips-monitor-framelesshdmi-1980-x-1080p-fhd-for-sale-gampaha,https://ikman.lk/en/ad/24-ips-monitor-framelesshdmi-1980-x-1080p-fhd-for-sale-gampaha,ShaTech Zone,True,12 days
6a86f6c59154095e2294fae6,Samsung Monitor,Samsung,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 7,000",7000,Used,Badulla,samsung-monitor-for-sale-badulla,https://ikman.lk/en/ad/samsung-monitor-for-sale-badulla,,False,12 days
6a86f97395c8025186cc8bcb,Asus TUF Gaming VG279QE5A 27″ FHD IPS 146HZ Monitor,Asus,27 Inch,146Hz,1080p FHD,IPS,False,True,False,"Rs 45,990",45990,Brand New,Colombo,asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-69,https://ikman.lk/en/ad/asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-69,Computer Store.lk Pvt Ltd,True,12 days
6a86f6cb2026428902add6d2,"Acer 27"" Full HD Nitro Gaming Monitor KG273 W3 (240Hz)",Acer,27 Inch,240Hz,1080p FHD,Standard,False,True,False,"Rs 49,500",49500,Brand New,Colombo,acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-for-sale-colombo-8,https://ikman.lk/en/ad/acer-27-full-hd-nitro-gaming-monitor-kg273-w3-240hz-for-sale-colombo-8,Computer Store.lk Pvt Ltd,True,12 days
6a86f2c918200c2f519db86e,"Asus VY279HGR 27"" Inch Full HD IPS Level 120Hz Adaptive Sync Monitor",Asus,27 Inch,120Hz,1080p FHD,IPS,False,False,False,"Rs 46,000",46000,Brand New,Colombo,asus-vy279hgr-27-inch-full-hd-ips-level-120hz-adaptive-sync-monitor-for-sale-colombo-84,https://ikman.lk/en/ad/asus-vy279hgr-27-inch-full-hd-ips-level-120hz-adaptive-sync-monitor-for-sale-colombo-84,Myitem.lk (PVT) Ltd,True,12 days
6a86f1ae21dae92ae077498a,Brand New Acer Vero Series CB272 P6BMIPRX 144HZ Full HD Monitor,Acer,Unknown,144Hz,1080p FHD,Standard,False,False,False,"Rs 44,990",44990,Brand New,Colombo,brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-79,https://ikman.lk/en/ad/brand-new-acer-vero-series-cb272-p6bmiprx-144hz-full-hd-monitor-for-sale-colombo-79,Myitem.lk (PVT) Ltd,True,12 days
6a86efbe555c35b138e0767b,"MONITOR 24"" IPS (1980 x 1080P) FRAMELESS|HDMI|FHD",Other,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,150",21150,Used,Gampaha,monitor-24-ips-1980-x-1080p-framelesshdmifhd-for-sale-gampaha,https://ikman.lk/en/ad/monitor-24-ips-1980-x-1080p-framelesshdmifhd-for-sale-gampaha,ShaTech Zone,True,12 days
6a86ee808b2439cc36154be0,"MONITOR 27"" IPS ULTRA SLIM (1980 x 1080P) FHD|HDMI|FRAMELESS",Other,27 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 33,850",33850,Used,Gampaha,monitor-27-ips-ultra-slim-1980-x-1080p-fhdhdmiframeless-for-sale-gampaha-1,https://ikman.lk/en/ad/monitor-27-ips-ultra-slim-1980-x-1080p-fhdhdmiframeless-for-sale-gampaha-1,ShaTech Zone,True,12 days
6a86eee9807f8d2543cc8b18,Dell Monitor 19'inch,Dell,19 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 5,000",5000,Used,Galle,dell-monitor-19inch-for-sale-galle,https://ikman.lk/en/ad/dell-monitor-19inch-for-sale-galle,,False,12 days
6a86ed88629049f6e19db7fd,"Monitor with Speaker Soundbar - LED|Wide 24""",Other,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,950",13950,Used,Gampaha,monitor-with-speaker-soundbar-ledwide-24-for-sale-gampaha,https://ikman.lk/en/ad/monitor-with-speaker-soundbar-ledwide-24-for-sale-gampaha,ShaTech Zone,True,12 days
6a86ed806433ba3779cc8a88,Falcon 17 Inch Led Monitor,Other,17 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 10,500",10500,Brand New,Colombo,falcon-17-inch-led-monitor-for-sale-colombo-1,https://ikman.lk/en/ad/falcon-17-inch-led-monitor-for-sale-colombo-1,Computer House,True,12 days
6a86e8ee95c8025186cc8b66,Atec Monitor,Other,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 7,000",7000,Used,Kurunegala,atec-monitor-for-sale-kurunegala,https://ikman.lk/en/ad/atec-monitor-for-sale-kurunegala,,False,12 days
6a86e367629049f6e19db7bb,"MONITOR 23"" IPS FHD HDMI FRAMELESS (1980 x 1080P)",Other,23 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 19,450",19450,Used,Gampaha,monitor-23-ips-fhd-hdmi-frameless-1980-x-1080p-for-sale-gampaha,https://ikman.lk/en/ad/monitor-23-ips-fhd-hdmi-frameless-1980-x-1080p-for-sale-gampaha,ShaTech Zone,True,12 days
6a86e2650f7a9681d2add62d,"HP EliteDisplay E202 USED HD+ IPS MONITOR 20""",HP,20 Inch,60Hz,HD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-9,https://ikman.lk/en/ad/hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-9,Myitem.lk (PVT) Ltd,True,12 days
6a86e14a18200c2f519db7e4,"HP EliteDisplay E222 USED FULL HD IPS MONITOR 22""",HP,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 14,500",14500,Used,Colombo,hp-elitedisplay-e222-used-full-hd-ips-monitor-22-for-sale-colombo-8,https://ikman.lk/en/ad/hp-elitedisplay-e222-used-full-hd-ips-monitor-22-for-sale-colombo-8,Myitem.lk (PVT) Ltd,True,12 days
6a86df596748a561702c8a29,"Samsung 24"" Inch Full HD IPS Frameless HDMI Gaming Used Monitor",Samsung,24 Inch,60Hz,1080p FHD,IPS,False,True,True,"Rs 22,000",22000,Used,Colombo,samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-56,https://ikman.lk/en/ad/samsung-24-inch-full-hd-ips-frameless-hdmi-gaming-used-monitor-for-sale-colombo-56,Myitem.lk (PVT) Ltd,True,12 days
6a86dda3cfafee33b594fa40,"Dell UltraSharp U2417H IPS Full HD Frameless USED Monitor 24""",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,500",21500,Used,Colombo,dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-7,https://ikman.lk/en/ad/dell-ultrasharp-u2417h-ips-full-hd-frameless-used-monitor-24-for-sale-colombo-7,Myitem.lk (PVT) Ltd,True,12 days
6a86d3cd485a63da2b588b3a,"ViewSonic VA2214-H BRAND NEW IPS FULL HD MONITOR 22""",Viewsonic,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 28,490",28490,Brand New,Colombo,viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-2,https://ikman.lk/en/ad/viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-2,Computer Store.lk Pvt Ltd,True,12 days
6a86d07cfc38b9e0f794f9e9,"MSI Optix MAG401QR 40"" UWQHD IPS 155Hz 1ms Adaptive Sync Gaming Monitor",MSI,40 Inch,155Hz,2K QHD,IPS,False,True,False,"Rs 185,000",185000,Brand New,Colombo,msi-optix-mag401qr-40-uwqhd-ips-155hz-1ms-adaptive-sync-gaming-monitor-for-sale-colombo-8,https://ikman.lk/en/ad/msi-optix-mag401qr-40-uwqhd-ips-155hz-1ms-adaptive-sync-gaming-monitor-for-sale-colombo-8,Computer Store.lk Pvt Ltd,True,12 days
6a86d043629049f6e19db6be,"ViewSonic VX3480-2K-PRO 34"" UWQHD Gaming Monitor",Viewsonic,34 Inch,60Hz,2K QHD,Standard,False,True,False,"Rs 133,990",133990,Brand New,Colombo,viewsonic-vx3480-2k-pro-34-uwqhd-gaming-monitor-for-sale-colombo-10,https://ikman.lk/en/ad/viewsonic-vx3480-2k-pro-34-uwqhd-gaming-monitor-for-sale-colombo-10,Computer Store.lk Pvt Ltd,True,12 days
6a86cf5f2d5460d80d77f7e0,MSI Modern MD272QXP 27″ Business and Productivity Monitor 100Hz 2K WQHD,MSI,27 Inch,100Hz,2K QHD,Standard,False,False,False,"Rs 95,000",95000,Brand New,Colombo,msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-22,https://ikman.lk/en/ad/msi-modern-md272qxp-27-business-and-productivity-monitor-100hz-2k-wqhd-for-sale-colombo-22,Computer Store.lk Pvt Ltd,True,12 days
6a86ce2329cda229162c8941,"Asus VY279HGR 27"" Inch Full HD IPS Level 120Hz Adaptive Sync Monitor",Asus,27 Inch,120Hz,1080p FHD,IPS,False,False,False,"Rs 44,500",44500,Brand New,Colombo,asus-vy279hgr-27-inch-full-hd-ips-level-120hz-adaptive-sync-monitor-for-sale-colombo-83,https://ikman.lk/en/ad/asus-vy279hgr-27-inch-full-hd-ips-level-120hz-adaptive-sync-monitor-for-sale-colombo-83,Computer Store.lk Pvt Ltd,True,12 days
6a86bdbd6433ba3779cc88e4,HP Elite Display E202 Monitor,HP,Unknown,60Hz,Unknown,Standard,False,False,False,"Rs 12,000",12000,Used,Colombo,hp-elite-display-e202-monitor-for-sale-colombo,https://ikman.lk/en/ad/hp-elite-display-e202-monitor-for-sale-colombo,,False,12 days
6a86aca854d056cf876b3630,"Lenovo ThinkVision LT1952PwD WIDE LED Used Desktop Monitor 19""",Lenovo,19 Inch,60Hz,Unknown,Standard,False,False,False,"Rs 8,500",8500,Used,Kalutara,lenovo-thinkvision-lt1952pwd-wide-led-used-desktop-monitor-19-for-sale-kalutara,https://ikman.lk/en/ad/lenovo-thinkvision-lt1952pwd-wide-led-used-desktop-monitor-19-for-sale-kalutara,,False,12 days
6a86aae529cda229162c87e1,24 inch Dell Ultrasharp U2419H Full Hd Ips Frameless Used Monitor,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 22,500",22500,Used,Colombo,24-inch-dell-ultrasharp-u2419h-full-hd-ips-frameless-used-monitor-for-sale-colombo-4,https://ikman.lk/en/ad/24-inch-dell-ultrasharp-u2419h-full-hd-ips-frameless-used-monitor-for-sale-colombo-4,Mdcomputers.lk(Pvt) Ltd,True,12 days
6a86a97d9f2cdd668258890a,"MSI PRO MP243L E14 24.5"" Inch 144Hz 1ms FHD IPS Productivity Monitor",MSI,24.5 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,500",33500,Brand New,Colombo,msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-productivity-monitor-for-sale-colombo-40,https://ikman.lk/en/ad/msi-pro-mp243l-e14-245-inch-144hz-1ms-fhd-ips-productivity-monitor-for-sale-colombo-40,Myitem.lk (PVT) Ltd,True,12 days
6a86a7a8485a63da2b588968,Asus TUF Gaming VG279QE5A 27″ FHD IPS 146HZ Monitor,Asus,27 Inch,146Hz,1080p FHD,IPS,False,True,False,"Rs 46,500",46500,Brand New,Colombo,asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-68,https://ikman.lk/en/ad/asus-tuf-gaming-vg279qe5a-27-fhd-ips-146hz-monitor-for-sale-colombo-68,Myitem.lk (PVT) Ltd,True,12 days
6a86a4f5c4eda5e3466b35bc,24 INCH DELL ULTRASHAP U2422HE FULL HD IPS FRAMELESS 75Hz USED MONITOR,Dell,24 Inch,75Hz,1080p FHD,IPS,False,False,True,"Rs 26,500",26500,Used,Colombo,24-inch-dell-ultrashap-u2422he-full-hd-ips-frameless-75hz-used-monitor-for-sale-colombo-2,https://ikman.lk/en/ad/24-inch-dell-ultrashap-u2422he-full-hd-ips-frameless-75hz-used-monitor-for-sale-colombo-2,Mdcomputers.lk(Pvt) Ltd,True,12 days
6a869e49a3d6e3ed0717666f,"KOORUI 27"" E2721H QHD IPS 120HZ 2K BRAND NEW GAMING MONITOR",Other,27 Inch,120Hz,2K QHD,IPS,False,True,False,"Rs 52,500",52500,Brand New,Colombo,koorui-27-e2721h-qhd-ips-120hz-2k-brand-new-gaming-monitor-for-sale-colombo-10,https://ikman.lk/en/ad/koorui-27-e2721h-qhd-ips-120hz-2k-brand-new-gaming-monitor-for-sale-colombo-10,Myitem.lk (PVT) Ltd,True,12 days
6a869947a3d6e3ed07176611,"Koorui G3221SC 2K 170Hz 90% DCI-P3 32"" Curved Gaming Monitor",Other,32 Inch,170Hz,2K QHD,Standard,True,True,False,"Rs 70,900",70900,Brand New,Colombo,koorui-g3221sc-2k-170hz-90-percent-dci-p3-32-curved-gaming-monitor-for-sale-colombo-7,https://ikman.lk/en/ad/koorui-g3221sc-2k-170hz-90-percent-dci-p3-32-curved-gaming-monitor-for-sale-colombo-7,Computer Store.lk Pvt Ltd,True,12 days
6a868fb095c8025186cc86d7,Koorui E2411K 24 INCH 144HZ IPS FHD Brand New Monitor,Other,24 Inch,144Hz,1080p FHD,IPS,False,False,False,"Rs 33,000",33000,Brand New,Colombo,koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-11,https://ikman.lk/en/ad/koorui-e2411k-24-inch-144hz-ips-fhd-brand-new-monitor-for-sale-colombo-11,Computer Store.lk Pvt Ltd,True,12 days
6a869748f190aa14a8f59fb2,DELL P2714HC 27 INCH IPS LED USED MONITOR,Dell,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 26,500",26500,Used,Colombo,dell-p2714hc-27-inch-ips-led-used-monitor-for-sale-colombo-5,https://ikman.lk/en/ad/dell-p2714hc-27-inch-ips-led-used-monitor-for-sale-colombo-5,Mdcomputers.lk(Pvt) Ltd,True,12 days
6a869736773c0237fcca1ad5,Koorui G2711P FHD IPS 27INCH 200HZ Brand New Gaming Monitor,Other,27 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 51,500",51500,Brand New,Colombo,koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-39,https://ikman.lk/en/ad/koorui-g2711p-fhd-ips-27inch-200hz-brand-new-gaming-monitor-for-sale-colombo-39,Computer Store.lk Pvt Ltd,True,12 days
6a8695b8b78e19b700ca1aa8,Koorui G2411P 24 Inch IPS FHD 200Hz Gaming Monitor,Other,24 Inch,200Hz,1080p FHD,IPS,False,True,False,"Rs 39,000",39000,Brand New,Colombo,koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-27,https://ikman.lk/en/ad/koorui-g2411p-24-inch-ips-fhd-200hz-gaming-monitor-for-sale-colombo-27,Computer Store.lk Pvt Ltd,True,12 days
6a86925270d9cc9a887e9555,LENOVO THINKVISION 27 INCH IPS FHD HDMI USED MONITOR,Lenovo,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 27,500",27500,Used,Colombo,lenovo-thinkvision-27-inch-ips-fhd-hdmi-used-monitor-for-sale-colombo-8,https://ikman.lk/en/ad/lenovo-thinkvision-27-inch-ips-fhd-hdmi-used-monitor-for-sale-colombo-8,Mdcomputers.lk(Pvt) Ltd,True,12 days
6a868e6ebbd657a2c09db3c6,"Koorui E2721H 27 INCH QHD 2K 1440P 120Hz IPS GAMING MONITOR 27""",Other,27 Inch,120Hz,2K QHD,IPS,False,True,False,"Rs 52,000",52000,Brand New,Colombo,koorui-e2721h-27-inch-qhd-2k-1440p-120hz-ips-gaming-monitor-27-for-sale-colombo-1,https://ikman.lk/en/ad/koorui-e2721h-27-inch-qhd-2k-1440p-120hz-ips-gaming-monitor-27-for-sale-colombo-1,Computer Store.lk Pvt Ltd,True,12 days
6a8690b3fffdcfae83f59ef8,Koorui 27E6QCA QHD VA 180Hz 27″ CURVED GAMING MONITOR BRAND NEW,Other,27 Inch,180Hz,2K QHD,VA,True,True,False,"Rs 58,500",58500,Brand New,Colombo,koorui-27e6qca-qhd-va-180hz-27-curved-gaming-monitor-brand-new-for-sale-colombo-4,https://ikman.lk/en/ad/koorui-27e6qca-qhd-va-180hz-27-curved-gaming-monitor-brand-new-for-sale-colombo-4,Computer Store.lk Pvt Ltd,True,12 days
6a869016bbd657a2c09db403,DELL P2422HE 24 INCH IPS FRAMELESS USED TYPE-C FHD MONITOR,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 26,500",26500,Used,Colombo,dell-p2422he-24-inch-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-4,https://ikman.lk/en/ad/dell-p2422he-24-inch-ips-frameless-used-type-c-fhd-monitor-for-sale-colombo-4,Mdcomputers.lk(Pvt) Ltd,True,12 days
6a868f5db78e19b700ca1a1d,"Koorui E2212H 100HZ 21.5 Inches FHD Brand New Monitor 22""",Other,21.5 Inch,100Hz,1080p FHD,Standard,False,False,False,"Rs 25,500",25500,Brand New,Colombo,koorui-e2212h-100hz-215-inches-fhd-brand-new-monitor-22-for-sale-colombo-1,https://ikman.lk/en/ad/koorui-e2212h-100hz-215-inches-fhd-brand-new-monitor-22-for-sale-colombo-1,Computer Store.lk Pvt Ltd,True,12 days
6a868e1abaa4a7ea764bc756,"Emark 24"" EW2427SH 144Hz IPS Full HD Frameless Gaming Monitor",Other,24 Inch,144Hz,1080p FHD,IPS,False,True,True,"Rs 29,990",29990,Brand New,Colombo,emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-57,https://ikman.lk/en/ad/emark-24-ew2427sh-144hz-ips-full-hd-frameless-gaming-monitor-for-sale-colombo-57,Myitem.lk (PVT) Ltd,True,12 days
6a868288b78e19b700ca1924,Asus TUF Gaming 34” VG34VQL3A 1440P 1500R 180Hz Curved Monitor,Asus,34 Inch,180Hz,2K QHD,Standard,True,True,False,"Rs 159,500",159500,Brand New,Colombo,asus-tuf-gaming-34-vg34vql3a-1440p-1500r-180hz-curved-monitor-for-sale-colombo-10,https://ikman.lk/en/ad/asus-tuf-gaming-34-vg34vql3a-1440p-1500r-180hz-curved-monitor-for-sale-colombo-10,COMPUTER HUB,True,12 days
6a4b376fb94ce81327fa258d,Lenovo ThinkVision T2324pA 23-inch Full HD (1080p) Used IPS Monitor,Lenovo,23 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 14,000",14000,Used,Colombo,lenovo-thinkvision-t2324pa-23-inch-full-hd-1080p-used-ips-monitor-for-sale-colombo,https://ikman.lk/en/ad/lenovo-thinkvision-t2324pa-23-inch-full-hd-1080p-used-ips-monitor-for-sale-colombo,Western Digital Computer Systems,True,bump_up
6a35258c7c40299d1c0bfeb8,27 INCH FRAMLESS IPS MONITOR,Other,27 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 31,500",31500,Used,Kandy,27-inch-framless-ips-monitor-for-sale-kandy,https://ikman.lk/en/ad/27-inch-framless-ips-monitor-for-sale-kandy,GAMERS ARSENAL,True,12 days
6a8601c3f298c512c43e4090,Lenovo 24 Inch Monitor,Lenovo,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 9,900",9900,Used,Kalutara,lenovo-24-inc-monitor-for-sale-kalutara,https://ikman.lk/en/ad/lenovo-24-inc-monitor-for-sale-kalutara,,False,12 days
6a85f8d37510fb4c6b207a7c,MSI 27” 4K 144hz Dual Mode Gaming Monitor,MSI,27 Inch,144Hz,4K UHD,Standard,False,True,False,"Rs 93,000",93000,Used,Kegalle,msi-27-4k-144hz-dual-mode-gaming-monitor-for-sale-kegalle,https://ikman.lk/en/ad/msi-27-4k-144hz-dual-mode-gaming-monitor-for-sale-kegalle,,False,12 days
6a85afeea0d5362f28abd730,HP IPS 19 Monitor,HP,19 Inch,60Hz,Unknown,IPS,False,False,False,"Rs 7,200",7200,Used,Kalutara,hp-ips-19-monitor-for-sale-kalutara,https://ikman.lk/en/ad/hp-ips-19-monitor-for-sale-kalutara,,False,13 days
6a85a8eae6b4b94206fb3341,"24"" Monitor with Speaker Soundbar - LED|Wide",Other,24 Inch,60Hz,1080p FHD,Standard,False,False,False,"Rs 13,950",13950,Used,Gampaha,24-monitor-with-speaker-soundbar-ledwide-for-sale-gampaha,https://ikman.lk/en/ad/24-monitor-with-speaker-soundbar-ledwide-for-sale-gampaha,ShaTech Zone,True,13 days
6a85aa1d5de9ad6e99b54302,"27"" IPS MONITOR ULTRA SLIM (1980 x 1080P) FHD|HDMI|FRAMELESS",Other,27 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 33,850",33850,Used,Gampaha,27-ips-monitor-ultra-slim-1980-x-1080p-fhdhdmiframeless-for-sale-gampaha,https://ikman.lk/en/ad/27-ips-monitor-ultra-slim-1980-x-1080p-fhdhdmiframeless-for-sale-gampaha,ShaTech Zone,True,13 days
6a85a706dc6afdff613e3f62,"24"" IPS MONITOR (1980 x 1080P) FRAMELESS|HDMI|FHD - LENOVO",Lenovo,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,150",21150,Used,Gampaha,24-ips-monitor-1980-x-1080p-framelesshdmifhd-lenovo-for-sale-gampaha-2,https://ikman.lk/en/ad/24-ips-monitor-1980-x-1080p-framelesshdmifhd-lenovo-for-sale-gampaha-2,ShaTech Zone,True,13 days
6a85a6bfbcc2e00b3cd89606,"Dell UltraSharp U2417H IPS Full HD Frameless Monitor 24""",Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 22,000",22000,Used,Colombo,dell-ultrasharp-u2417h-ips-full-hd-frameless-monitor-24-for-sale-colombo-1,https://ikman.lk/en/ad/dell-ultrasharp-u2417h-ips-full-hd-frameless-monitor-24-for-sale-colombo-1,Max Core PC,True,13 days
6a85a63ef298c512c43e3f26,"HP EliteDisplay E222 USED IPS MONITOR FULL HD 22""",HP,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 14,500",14500,Used,Colombo,hp-elitedisplay-e222-used-ips-monitor-full-hd-22-for-sale-colombo-3,https://ikman.lk/en/ad/hp-elitedisplay-e222-used-ips-monitor-full-hd-22-for-sale-colombo-3,Max Core PC,True,13 days
6a85a61ebb15b26b91fb32b4,"23"" IPS FHD HDMI FRAMELESS LENOVO MONITOR (1980 x 1080P)",Lenovo,23 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 19,450",19450,Used,Gampaha,23-ips-fhd-hdmi-frameless-lenovo-monitor-1980-x-1080p-for-sale-gampaha,https://ikman.lk/en/ad/23-ips-fhd-hdmi-frameless-lenovo-monitor-1980-x-1080p-for-sale-gampaha,ShaTech Zone,True,13 days
6a85a5fa784a9f396ad89620,"HP EliteDisplay E202 USED HD+ IPS MONITOR 20""",HP,20 Inch,60Hz,HD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-8,https://ikman.lk/en/ad/hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-8,Max Core PC,True,13 days
6a85a570bb16c841290b9a4d,"ViewSonic VA2214-H BRAND NEW IPS FULL HD MONITOR 22""",Viewsonic,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 28,490",28490,Brand New,Colombo,viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-1,https://ikman.lk/en/ad/viewsonic-va2214-h-brand-new-ips-full-hd-monitor-22-for-sale-colombo-1,Myitem.lk (PVT) Ltd,True,13 days
6a85a02235d7bf8f54cdb741,DELL P2414HB 24 INCH FULL HD IPS USED SILVER LINE MONITOR,Dell,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,dell-p2414hb-24-inch-full-hd-ips-used-silver-line-monitor-for-sale-colombo,https://ikman.lk/en/ad/dell-p2414hb-24-inch-full-hd-ips-used-silver-line-monitor-for-sale-colombo,Mdcomputers.lk(Pvt) Ltd,True,13 days
6a85934535502d9de4fb3284,HP E243 Frameless Ips Monitor Elite Display 24″,HP,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 23,000",23000,Used,Colombo,hp-e243-frameless-ips-monitor-elite-display-24-for-sale-colombo-9,https://ikman.lk/en/ad/hp-e243-frameless-ips-monitor-elite-display-24-for-sale-colombo-9,Computer Store.lk Pvt Ltd,True,13 days
6a85928935d7bf8f54cdb6c3,"HP Z23N IPS Frameless HDMI Monitor 23""",HP,23 Inch,60Hz,HD,IPS,False,False,True,"Rs 20,500",20500,Used,Colombo,hp-z23n-ips-frameless-hdmi-monitor-23-for-sale-colombo-10,https://ikman.lk/en/ad/hp-z23n-ips-frameless-hdmi-monitor-23-for-sale-colombo-10,Computer Store.lk Pvt Ltd,True,13 days
6a858f3b35d7bf8f54cdb684,"Samsung F24T450FQE 24"" Inch Full HD IPS Frameless HDMI Used Monitor",Samsung,24 Inch,60Hz,1080p FHD,IPS,False,False,True,"Rs 21,000",21000,Used,Colombo,samsung-f24t450fqe-24-inch-full-hd-ips-frameless-hdmi-used-monitor-for-sale-colombo-67,https://ikman.lk/en/ad/samsung-f24t450fqe-24-inch-full-hd-ips-frameless-hdmi-used-monitor-for-sale-colombo-67,Computer Store.lk Pvt Ltd,True,13 days
6a858e555de9ad6e99b541e4,"HP EliteDisplay E240c Full HD IPS USED MONITOR 24""",HP,24 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 17,500",17500,Used,Colombo,hp-elitedisplay-e240c-full-hd-ips-used-monitor-24-for-sale-colombo-6,https://ikman.lk/en/ad/hp-elitedisplay-e240c-full-hd-ips-used-monitor-24-for-sale-colombo-6,Computer Store.lk Pvt Ltd,True,13 days
6a858cbf05ba41d3cb53dd28,"HP EliteDisplay E222 USED FULL HD IPS MONITOR 22""",HP,22 Inch,60Hz,1080p FHD,IPS,False,False,False,"Rs 14,500",14500,Used,Colombo,hp-elitedisplay-e222-used-full-hd-ips-monitor-22-for-sale-colombo-7,https://ikman.lk/en/ad/hp-elitedisplay-e222-used-full-hd-ips-monitor-22-for-sale-colombo-7,Computer Store.lk Pvt Ltd,True,13 days
6a8587daa3465867bc53dd19,"HP EliteDisplay E202 USED HD+ IPS MONITOR 20""",HP,20 Inch,60Hz,HD,IPS,False,False,False,"Rs 13,500",13500,Used,Colombo,hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-7,https://ikman.lk/en/ad/hp-elitedisplay-e202-used-hd-ips-monitor-20-for-sale-colombo-7,Computer Store.lk Pvt Ltd,True,13 days
6a85831843adae3105216880,MSI 32inch Gaming Monitor,MSI,32 Inch,60Hz,Unknown,Standard,False,True,False,"Rs 70,000",70000,Used,Hambantota,msi-32inch-gaming-monitor-for-sale-hambantota,https://ikman.lk/en/ad/msi-32inch-gaming-monitor-for-sale-hambantota,,False,13 days
