title,Brand_Cleaned,Model_Cleaned,CPU_Cleaned,Generation_Cleaned,RAM_GB,Storage_Capacity_GB,Storage_Type,GPU_Tier,Is_Touchscreen,Condition_Cleaned,Location_Cleaned,Price_Cleaned
Acer aspire E15 8th GEN,Acer,Aspire,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,56000.0
MSI Modern 15 F13MG Laptop,Msi,Modern,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,140000.0
Lenovo Thinkpad L490 Laptop,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,76500.0
Acer i5 7th Gen Laptop,Acer,Standard / Other,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Badulla,44500.0
Acer i5 8th GEN Laptop,Acer,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,49500.0
Dell i5 5th GEN Laptop,Dell,Standard / Other,Core i5,5,8.0,256.0,SSD,Integrated,0,Used,Colombo,42500.0
HP EliteBook 850 G5,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,68500.0
Evolve III Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Anuradhapura,55000.0
Dell i7 11Gen H processor 16/512GB RTX 3050 4GB,Dell,Standard / Other,Core i7,11,16.0,512.0,SSD,RTX 30-Series,0,Used,Batticaloa,179000.0
Apple MacBook Pro 14” M3 16GB RAM 1TB SSD Excellent Condition,Apple,Macbook Pro,Apple M3,14,16.0,1024.0,SSD,Integrated,0,Used,Colombo,440000.0
MacBook Air i5 8GB 512GB,Apple,Macbook Air,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,125900.0
Acer i5 10gen Laptop,Acer,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Gampaha,80000.0
Laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,35000.0
MacBook Pro i7 16GB 512GB,Apple,Macbook Pro,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Gampaha,169990.0
Apple MacBook Air M4 16GB RAM 512GB SSD,Apple,Macbook Air,Apple M4,15,16.0,512.0,SSD,Integrated,0,Used,Colombo,344990.0
Toshiba i5 2TH GEN 2.50GHZ 4GB RAM 600GB HARD AMD GRAPHICS 1GB,Toshiba,Standard / Other,Core i5,2,4.0,256.0,SSD,Other Dedicated,0,Used,Batticaloa,38500.0
Asus VivoBook 15 – Intel Core i3 13th Gen 8GB RAM 512GB SSD,Asus,Vivobook,Core i3,13,8.0,512.0,SSD,Integrated,0,Used,Gampaha,150000.0
"Apple MacBook Pro M4 14"" 16GB/512GB - 2 Years AppleCare",Apple,Macbook Pro,Apple M4,15,16.0,512.0,SSD,Integrated,0,Used,Colombo,540000.0
Lenovo 300e 2nd Generation (used),Lenovo,Standard / Other,Other / Dual Core,2,4.0,256.0,SSD,Integrated,0,Used,Gampaha,17000.0
Dell i7 12Gen P Type 16/512GB 16.1”FHD Display,Dell,Standard / Other,Core i7,12,16.0,512.0,SSD,Integrated,0,Used,Other,169000.0
Dell Latitude 7480 256GB NVMe 8GB Ram i5 7th Gen Laptop,Dell,Latitude,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,68500.0
Dell Latitude 5480 256GB NVMe 8GB Ram i5 6th Gen Laptop,Dell,Latitude,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,65500.0
Asus TUF A15 Ryzen 7-6800Hs|RTX™ 3050 Ti / 4GB|8GB DDR5 Ram|512GB NVMe,Asus,Tuf,Ryzen 7,8,8.0,512.0,SSD,Integrated,0,Used,Colombo,229000.0
intel core i5 - 12500H 16GB DDR4 Ram 512GBNvme GeForce RTX™ 3050/4GB,Other,Standard / Other,Core i5,8,8.0,512.0,SSD,Other Dedicated,0,Used,Colombo,229000.0
Dell inspiron Ryzen 5 Laptop,Dell,Inspiron,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,125000.0
HP 15-FC0543AU Ryzen 5,Hp,Standard / Other,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,220000.0
Dell Latitude 7480 Core i5 7300U–7th GEN 8GB RAM 256GB SSD,Dell,Latitude,Core i5,7,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,70000.0
Lenovo Core i5 4th Gen,Lenovo,Standard / Other,Core i5,4,8.0,256.0,SSD,Integrated,0,Used,Other,25900.0
Dell i9 9Gen 16/512GB 15.6”FHD NViDIA 4GB,Dell,Standard / Other,Core i9,9,16.0,512.0,SSD,Other Dedicated,0,Used,Other,144000.0
Fujitsu Lifebook A Series,Fujitsu,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,30000.0
LENOVO E15 – CORE I5 10TH GEN 8GB RAM / 256GB NVME SSD USED LAPTOP,Lenovo,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,99990.0
Lenovo Core i5 6300U–6th GEN 14″FullHD 8GB RAM 256GB SSD,Lenovo,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,67990.0
Dell Latitude E7270 Laptop Intel Core i7 6th GEN 8GB RAM 256GB SSD,Dell,Latitude,Core i7,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,69990.0
HP ELITEBOOK 640 G9 – CORE I5 12TH GEN 16GB RAM 512GB NVME SSD,Hp,Elitebook,Core i5,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,145000.0
Lenovo IdeaPad 330 - 15IKB,Lenovo,Ideapad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,69000.0
Asus VivoBook Ryzen 5,Asus,Vivobook,Ryzen 5,8,8.0,256.0,SSD,Integrated,0,Used,Kalutara,105000.0
macbook air 2012 32GB,Apple,Macbook Air,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,28500.0
HP i5 Laptop,Hp,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,80000.0
Dell Latitude 5400 8th Gen 8GB RAM 256GB SSD,Dell,Latitude,Other / Dual Core,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,68500.0
HP Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,200000.0
Dell Latitude E7470 I5 6th Gen 8GB RAM 256GB SSD,Dell,Latitude,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,58800.0
Acer Aspire 3 A315-44P Ryzen 7 5700U 16GB RAM 512GB NVMe SSD,Acer,Aspire,Ryzen 7,8,16.0,512.0,SSD,Integrated,0,Used,Matara,135000.0
HP Laptop 15-fd0660TU,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,120000.0
Lenovo i3 6th gen,Lenovo,Standard / Other,Core i3,6,8.0,256.0,SSD,Integrated,0,Used,Kandy,45000.0
Delll Latitude 5320 i5 11 th Gen,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,75500.0
Core i5-1234U 12th Gen /16GB DDR4 / 512GB Nvme/ 15.6 FHD IPS Screen,Other,Standard / Other,Core i5,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,149500.0
Acer Laptop Aspire 3,Acer,Aspire,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,50000.0
Dell Inspiron 15 3000 Series (Core i5) | 16GB RAM AMD Radeon Graphics,Dell,Inspiron,Core i5,8,16.0,256.0,SSD,Other Dedicated,0,Used,Galle,55000.0
Dell Latitude 5300 Laptop,Dell,Latitude,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,68000.0
HP elitebook,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,69000.0
"Laptop Dell Vostro 3410|i5 10th GEN|8GB RAM|512GB NVME|WI-FI|15.6"" FHD",Dell,Vostro,Core i5,10,8.0,512.0,SSD,Integrated,0,Used,Colombo,95250.0
Toshiba Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kurunegala,40000.0
Asus Vivobook 14 X1504VA-i7 13 Gen Laptop,Asus,Vivobook,Core i7,13,16.0,512.0,SSD,Integrated,0,Used,Gampaha,160000.0
Lenovo Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,115000.0
Acer Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Ratnapura,90000.0
HP Core i3 13th Gen Laptop,Hp,Standard / Other,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Galle,91500.0
Acer i3 7th Gen Laptop,Acer,Standard / Other,Core i3,7,8.0,256.0,SSD,Integrated,0,Used,Kandy,21500.0
Asus Vivobook 15 X1504VA – i3,Asus,Vivobook,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,142000.0
HP Laptop 15s,Hp,15S,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,135000.0
Used MSI Bravo 15 Gaming Laptop,Msi,Bravo,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Matara,125000.0
Asus Vivobook V15,Asus,Vivobook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,130000.0
Asus TUF Gaming F15 Laptop,Asus,Tuf,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,228000.0
HP Laptop 15-dy2xxx – Intel Core i5 11th Gen 8GB RAM 512GB SSD,Hp,Standard / Other,Core i5,11,8.0,512.0,SSD,Integrated,0,Used,Colombo,180000.0
ASUS TUFF A15 RYZEN 7 GAMING LAPTOP/16GB RAM /1TB NVME /RTX 4050 6GB,Asus,Tuf,Ryzen 7,8,16.0,1024.0,SSD,RTX 40-Series,0,Used,Kandy,279500.0
DELL LATITUDE I5 8GEN /8 GB RAM /256GB SSD ETC..,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,74000.0
Apple MacBook Air A1466,Apple,Macbook Air,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,16000.0
inspiron 15 3000 i3 8gen,Other,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Galle,59000.0
Apple MacBook Air M1,Apple,Macbook Air,Apple M1,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,195000.0
Lenovo AMD Athlon Silver Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,71500.0
Apple MacBook Pro 2020 i5,Apple,Macbook Pro,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Kalutara,138000.0
Gigabyte i7-13620H 13th GEN Gaming Laptop,Other,Standard / Other,Core i7,13,16.0,512.0,SSD,Integrated,0,Used,Colombo,250000.0
MSI Thin 15 Core i5-13420H 13th Gen|RTX 4050/6GB|16GB|512GB NVMe Laptop,Msi,Thin,Core i5,13,8.0,512.0,SSD,RTX 40-Series,0,Used,Colombo,329000.0
Asus P2540UV – Core i7 7th GEN | NVIDIA 940MX 2GB 500GB SSD,Asus,Standard / Other,Core i7,7,16.0,512.0,SSD,Other Dedicated,0,Used,Colombo,97990.0
Dell Latitude E7240 Core i7 4th Gen,Dell,Latitude,Core i7,4,16.0,512.0,SSD,Integrated,0,Used,Gampaha,65000.0
Dell Latitude 5520 - i5 11th Gen +8GB RAM 256GB NVME-15.6 Inch Laptop.,Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,109999.0
Laptop i5 10th Gen,Other,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Gampaha,130000.0
Dell Slim i5 12Gen 16/512GB 15.6”FHD Display,Dell,Standard / Other,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Other,128000.0
"Acer Aspire A315-59 Intel Core i3 12th GEN 8GB RAM 15.6"" Full HD",Acer,Aspire,Core i3,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,97990.0
Gaming Laptop - GTX 1050 TI 4GB|i7 7th Gen|16GB RAM|512GB NVME|Dell P65F,Dell,Standard / Other,Core i7,7,16.0,512.0,SSD,GTX Series,0,Used,Gampaha,129950.0
HP Elitebook 840 i5 8TH GEN 8GB RAM 256GB SSD,Hp,Elitebook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,68500.0
"Dell 5500 15.6"" INCH Screen-i5 8TH GEN 8GB RAM 256GB SSD",Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75400.0
HP Notebook 14 i3 10thGen FHD UHD Graphics,Hp,Notebook,Core i3,10,8.0,256.0,SSD,Other Dedicated,0,Used,Colombo,69500.0
"Dell Latitude 5520 Intel Core i7 11th GEN 16GB RAM 512GB SSD 15.6"" FHD",Dell,Latitude,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,137990.0
Dell Latitude 5520 Intel Core i5 11th GEN 8GB RAM 256GB SSD,Dell,Latitude,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Colombo,117990.0
Lenovo ThinkPad X1 Carbon,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,109500.0
8thGen touch Rotatable 2 in 1 with pen Thinkpad Yoga X380 laptop,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,87500.0
MSI Cyborg 15 A13V,Msi,Cyborg,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,410000.0
Ryzen 7 4800H Asus TUF Gaming GeForce RTX 2060 6GB VGA 512GB,Asus,Tuf,Ryzen 7,8,16.0,256.0,SSD,RTX 20-Series,0,Used,Colombo,149500.0
Samsung i5 6th Gen Computer,Samsung,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Kandy,36900.0
Lenovo 15 7th Gen Laptop,Lenovo,Standard / Other,Other / Dual Core,7,4.0,256.0,SSD,Integrated,0,Used,Other,68500.0
13 Gen Laptop,Other,Standard / Other,Other / Dual Core,13,4.0,256.0,SSD,Integrated,0,Used,Gampaha,157000.0
Fujitsu White Laptop (512GB SSD),Fujitsu,Standard / Other,Other / Dual Core,8,4.0,512.0,SSD,Integrated,0,Used,Kandy,57500.0
Dell Core i5 11th Gen |16GB |512GB SSD Nvme,Dell,Standard / Other,Core i5,11,8.0,512.0,SSD,Integrated,0,Used,Colombo,125000.0
Toshiba Laptop,Toshiba,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,120000.0
Dell Inspiron 15 3511 Laptop,Dell,Inspiron,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,135000.0
Aspire A315-55 series I5 10TH Gen,Other,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Matara,55000.0
LAPTOP - I5 10TH GEN / 8GB D4 RAM /250 NVME 14 FULL HD DISPLAY,Other,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kalutara,95000.0
Samsung I5 8GB RAM 128SSD Laptop,Samsung,Standard / Other,Core i5,8,8.0,128.0,SSD,Integrated,0,Used,Colombo,30000.0
"Laptop i5 12th Gen|14"" FHD|Dell Latitude 543016GB RAM|256GB NVME|WI-FI",Dell,Latitude,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Gampaha,121950.0
Hp Laptop,Hp,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,20000.0
Dell I5 10 Gen Laptop,Dell,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kandy,74000.0
MSI KATANA Core i7 -GTX 1650 +16GB|1TB |SSD|Laptops,Msi,Katana,Core i7,8,16.0,1024.0,SSD,GTX Series,0,Used,Colombo,189000.0
Lenovo Thinkpad T14s i7 11thGen 32GB,Lenovo,Thinkpad,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,139500.0
Lenovo Yoga Slim 7i Pro,Lenovo,Yoga,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,200000.0
Asus TUF F15 core i5 - 12500H 12th Gen|16GB Ram|RTX 3050/4GB|512GB Nvme,Asus,Tuf,Core i5,12,16.0,512.0,SSD,RTX 30-Series,0,Used,Colombo,229000.0
HP Probook Core i5 -6th Gen |8GB RAM|256GB NVMe |15.6 LED| Laptop,Hp,Probook,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,66000.0
HP Laptop i7 5th GEN,Hp,Standard / Other,Core i7,5,16.0,512.0,SSD,Integrated,0,Used,Other,75000.0
Lenovo X1CARBONCore i5-8265U Processor 1.60 GHz (Turbo Boost: 3.90 GHz),Lenovo,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kurunegala,130000.0
hp elitebook 840 G3 For special Price,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,60000.0
Lenovo ideapad Gaming 3 Core i7 11th Gen|RTX3050/4GB|16GB RAM,Lenovo,Ideapad,Core i7,11,16.0,512.0,SSD,RTX 30-Series,0,Used,Colombo,209000.0
Apple MacBook pro,Apple,Macbook Pro,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,90000.0
Asus VivoBook X515JA | Core i7 10th GEN 16GB RAM 512GB NVME SSD,Asus,Vivobook,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Colombo,125000.0
DELL Latitude 5400 i5 8th GEN Laptop,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,69990.0
HP Probook 450 G8 i5 11th GEN Laptop,Hp,Probook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Gampaha,96990.0
Lenovo Ryzen 5 7520U–13th GEN 15.6″FullHD 8GB RAM 256GB SSD,Lenovo,Standard / Other,Ryzen 5,13,8.0,256.0,SSD,Integrated,0,Used,Ratnapura,179990.0
Elitebook 840 G4,Other,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kalutara,39000.0
"Dell Latitude 5500 15.6"" Inch Screen I5 8th Gen 8GB RAM 256GB SSD",Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75600.0
HP Prodesk 800 G4 Core i3 8th GEN 4GB RAM HDDGB HDD SFF PC (Used),Hp,Standard / Other,Core i3,8,4.0,256.0,HDD,Integrated,0,Used,Colombo,48950.0
Dell Latitude 7420 Core i7 1185G7–11th GEN 32GB RAM 512GB SSD,Dell,Latitude,Core i7,11,32.0,512.0,SSD,Integrated,0,Used,Ratnapura,157990.0
Acer Laptop,Acer,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,20000.0
Lenovo V15 G5 IRL Core i5 13th GEN,Lenovo,V15,Core i5,13,8.0,256.0,SSD,Integrated,0,Used,Other,175000.0
Dell Latitude I5 10th Gen Laptop,Dell,Latitude,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kandy,83900.0
HP 15 AMD Ryzen 3 Laptop,Hp,Standard / Other,Ryzen 3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,165000.0
dell Inspiron,Dell,Inspiron,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,30000.0
MSI KATANA 15 B13V WITH FULL GAMING SETUP,Msi,Katana,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Ratnapura,309999.0
Asus VivoBook X15 Core 7 -150U 14th Gen|15.6” inch Full HD|512GB NVMe,Asus,Vivobook,Other / Dual Core,14,4.0,512.0,SSD,Integrated,0,Used,Colombo,239000.0
Lenovo Chromebook Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Jaffna,25000.0
"Lenovo ThinkPad T480s INTEL CORE I5 8th Gen 8GB DDR4 RAM 256GB NVME 14""",Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,73000.0
HP Elitebook 840 G6 i5 8th Gen 8GB RAM 256GB SSD,Hp,Elitebook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,68700.0
Lenovo Thinkpad T490 I5 8th Gen 8GB RAM 256GB SSD,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,62600.0
Dell Ultrabook Slim-E7470 i5 6th Gen 8GB RAM 256GB SSD,Dell,Standard / Other,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,58600.0
Lenovo Thinkpad T470 I5 6th Gen Laptop,Lenovo,Thinkpad,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,45900.0
Dell I5 Laptop,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Kandy,75900.0
MacBook i5 8GB 512GB 13”,Apple,Macbook,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,125900.0
i5 11 gen laptop,Other,Standard / Other,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Other,95000.0
HP ProBook 450 G8 I5 11th Gen,Hp,Probook,Core i5,11,8.0,256.0,SSD,Integrated,0,Used,Kandy,118000.0
HP EliteBook 850 G5,Hp,Elitebook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Other,85000.0
Asus Vivobook 15 13th Gen Intel Core I3-1315 U | 8GB 512GB,Asus,Vivobook,Core i3,13,8.0,256.0,SSD,Integrated,0,Used,Other,99000.0
Acer Aspire 576 I5 8th Gen Laptop,Acer,Aspire,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,50000.0
Dell 7420 Core i7 -1165G7 11th GEN/16GB RAM /512GB NVME/14.0 IPS FHD,Dell,G7,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,137500.0
Dell 7420 Core i5 -1145G7 11th GEN/16GB RAM /512GB NVME/14.0 IPS FHD,Dell,G7,Core i5,11,16.0,512.0,SSD,Integrated,0,Used,Colombo,129500.0
Dell I7 10th Gen Laptop,Dell,Standard / Other,Core i7,10,16.0,512.0,SSD,Integrated,0,Used,Other,115000.0
Dell Inspiron 5502 - i5 11th Gen 4.2GHz / 16GB RAM Nvidia MX330 (2GB),Dell,Inspiron,Core i5,11,16.0,256.0,SSD,Other Dedicated,0,Used,Batticaloa,90000.0
Dell Latitude 7400 I5 8 Th Generation 8GB/256GB Nvme,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Galle,78000.0
Acer Swift 14 Lite,Acer,Swift,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,142999.0
Apple MacBook v Air M5,Apple,Macbook,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,410000.0
Dell Latitude 5420 Laptop i5 8th Gen,Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,98500.0
Apple MacBook Pro 2019 i9 (16GB RAM 1TB SSD) 16'',Apple,Macbook Pro,Core i9,8,16.0,1024.0,SSD,Integrated,0,Used,Colombo,189000.0
Dell Laptop Core i5 8th Gen 8GB 256GB SSD Windows 11 Pro,Dell,Standard / Other,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Other,60000.0
Dell Latitude E7240 4gb Ram 128gb Ssd,Dell,Latitude,Other / Dual Core,8,4.0,128.0,SSD,Integrated,0,Used,Colombo,46500.0
"Laptop Lenovo V15 G5 i5 13th Gen 8GB RAM|512GB NVME|15.6"" FHD (New)",Lenovo,V15,Core i5,13,8.0,512.0,SSD,Integrated,0,Used,Gampaha,222450.0
"Dell Latitude 5500 15.6"" Inch I5 8th Gen 8GB RAM 256GB SSD",Dell,Latitude,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,75500.0
HP Victus i5 12450H Laptop,Hp,Victus,Core i5,12,8.0,256.0,SSD,Integrated,0,Used,Colombo,200000.0
Lenovo Thinkpad T470 I5 6th Gen 8GB RAM 256GB SSD,Lenovo,Thinkpad,Core i5,6,8.0,256.0,SSD,Integrated,0,Used,Colombo,54500.0
Lenovo Thinkpad T490 I5 8th Gen 8GB RAM 256GB SSD,Lenovo,Thinkpad,Core i5,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,62300.0
Asus Tuf A16 Ryzen 7 7445HS RTX4050/6GB 16GB DDR5 New Gaming Laptop,Asus,Tuf,Ryzen 7,8,16.0,256.0,SSD,RTX 40-Series,0,Used,Colombo,407000.0
Lenovo 81WE Laptop,Lenovo,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Ratnapura,65000.0
Dell 11th Gen Intel(R) Core(TM) i7-1165G7 2.80GHz,Dell,G7,Core i7,11,16.0,512.0,SSD,Integrated,0,Used,Gampaha,109000.0
Intel Core i5 - 10th Generation Laptop,Other,Standard / Other,Core i5,10,8.0,256.0,SSD,Integrated,0,Used,Kandy,95000.0
Acer Aspire 4755G (Intel Core i7 Quad-Core / 4GB RAM 2GB NVIDIA GPU ),Acer,Aspire,Core i7,8,4.0,512.0,SSD,Other Dedicated,0,Used,Anuradhapura,49000.0
Notebook 14 i3 10thGen inch Full HD screen,Other,Standard / Other,Core i3,10,8.0,256.0,SSD,Integrated,0,Used,Colombo,69500.0
dell,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Matara,85000.0
Lenovo 8thGen touch Rotatable 2 in 1 Thinkpad Yoga X380 with pen FHD IPS,Lenovo,Thinkpad,Other / Dual Core,8,4.0,256.0,SSD,Integrated,1,Used,Colombo,87500.0
Dell Latitude I7 12th Gen,Dell,Latitude,Core i7,12,16.0,512.0,SSD,Integrated,0,Used,Colombo,130000.0
Fujitsu Lifebook E549/A Laptop,Fujitsu,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Kandy,55000.0
Dell I3 - 6 th Generation,Dell,Standard / Other,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Gampaha,30000.0
Apple Macbook Pro M2,Apple,Macbook Pro,Apple M2,13,16.0,512.0,SSD,Integrated,0,Used,Kandy,198000.0
Samsung Intel Core i7 Laptop,Samsung,Standard / Other,Core i7,8,16.0,512.0,SSD,Integrated,0,Used,Kandy,255000.0
"Intel Core i3 Lenovo Ideapad Slim 3 Laptop|8GB|256GB | 15.6""",Lenovo,Ideapad,Core i3,8,8.0,256.0,SSD,Integrated,0,Used,Colombo,145000.0
Acer Aspire 512GB SSD 8GB Laptop,Acer,Aspire,Other / Dual Core,8,4.0,512.0,SSD,Integrated,0,Used,Colombo,110000.0
Dell i3 5th Gen Laptop,Dell,Standard / Other,Core i3,5,8.0,256.0,SSD,Integrated,0,Used,Other,42000.0
Dell E7240 Laptop,Dell,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Galle,35000.0
"Dell G5 5505 Used Laptop | Ruzen 7 8GB |256GB |15.6""",Dell,G5,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Colombo,165000.0
Dell latitude E7470 1TB SSD 12GB RAM,Dell,Latitude,Other / Dual Core,8,12.0,1024.0,SSD,Integrated,0,Used,Gampaha,55000.0
Samsung Galaxy Book Laptop,Samsung,Standard / Other,Other / Dual Core,8,4.0,256.0,SSD,Integrated,0,Used,Gampaha,75000.0
ASUS VIVOBOOK intel Core 7 120U 8GB DDR5 Ram 512GB NVMe Super Fast SSD,Asus,Vivobook,Other / Dual Core,8,4.0,512.0,SSD,Integrated,0,Used,Colombo,220000.0
